Graph size,Flexible forward,Constant forward,Flexible backward,Constant backward
1381.0,0.674998,0.0110021,0.561045,0.00701022
1362.0,0.566,0.00799751,0.479004,0.00899887
508.0,0.129996,0.00300503,0.118002,0.00299954
548.0,0.121999,0.00500107,0.331999,0.342
587.0,0.0739992,0.0030005,0.0819983,0.00900364
565.0,0.127002,0.00400019,0.117998,0.00399756
573.0,0.126999,0.00300026,0.117998,0.00300121
629.0,0.103999,0.00400043,0.344998,0.383003
633.0,0.179999,0.00399852,0.260922,0.116013
654.0,0.0769885,0.00400138,0.196999,0.156003
691.0,0.135,0.00400186,0.204998,0.0830002
705.0,0.148,0.00499845,0.141,0.00499892
717.0,0.231997,0.00300169,0.531465,4.14509
749.0,0.126044,0.00499868,0.158,0.048003
789.0,0.0929964,0.00399995,0.251001,1.307
784.0,0.212002,0.00500011,0.367064,0.312116
825.0,0.113499,0.00499582,0.102002,0.00500011
824.0,0.138998,0.00600123,0.345,0.347001
804.0,0.19006,0.00400043,0.180001,0.00900102
809.0,0.150998,0.00500083,0.299999,0.23906
850.0,0.183001,0.00499868,0.459999,3.10201
838.0,0.119001,0.00500154,0.121,0.00499773
874.0,0.108,0.00500274,0.0990062,0.00499153
858.0,0.190624,0.00600171,0.145001,0.00599909
845.0,0.159,0.00499821,0.172001,0.0160067
836.0,0.224606,0.00500321,0.218996,0.00500178
850.0,0.187001,0.00500083,0.359002,0.291996
873.0,0.177,0.00499868,0.405175,0.447999
941.0,0.190002,0.0059998,0.304999,0.175003
942.0,0.224996,0.00599861,0.335211,0.221001
987.0,0.222466,0.00600123,0.215997,0.00600266
981.0,0.217006,0.00599504,0.279003,0.0929985
1022.0,0.253,0.00400162,0.218,0.00600004
1059.0,0.159001,0.00699925,0.136003,0.0070014
1049.0,0.251999,0.00699806,0.214,0.00800347
1044.0,0.262,0.00699973,0.332,0.166002
1096.0,0.184001,0.0070014,0.168,0.00600481
1006.0,0.214994,0.00700092,0.179,0.00700212
960.0,0.21934,0.00600052,0.183003,0.0059998
994.0,0.218999,0.00799966,0.192996,0.00700116
992.0,0.139,0.00600123,0.142003,0.00700188
880.0,0.199003,0.00599861,0.424996,2.57518
887.0,0.253002,0.00599885,0.242905,0.0040009
915.0,0.246001,0.00399828,0.207,0.00499964
903.0,0.291004,0.00400019,0.646999,5.03413
953.0,0.178998,0.00600052,0.169002,0.00599909
1027.0,0.206998,0.00700068,0.352999,1.74305
1054.0,0.382994,0.00700068,0.336996,0.00700188
1071.0,0.259997,0.0140021,0.252071,0.00600028
1048.0,0.39106,0.00700116,0.683,3.42759
1111.0,0.273998,0.006001,0.437997,0.310004
1138.0,0.413999,0.00700212,0.367016,0.00800371
1186.0,0.322002,0.00899792,0.581002,3.06904
1182.0,0.259045,0.00800157,0.457156,1.98
1219.0,0.388,0.00699997,0.654,3.62111
1200.0,0.343998,0.00600338,0.365044,0.00800133
1182.0,0.434049,0.006001,0.601,2.694
1204.0,0.210001,0.00800061,0.194997,0.00700235
1184.0,0.288996,0.00800133,0.265511,0.00700164
1150.0,0.395001,0.0079987,0.379046,0.00700068
1119.0,0.461999,0.00700617,0.588,0.364064
1109.0,0.344995,0.00800157,0.333001,0.00500083
1088.0,0.394993,0.008003,0.778069,5.18943
1140.0,0.637996,0.00800085,0.554998,0.00500107
1176.0,0.244999,0.00700116,0.391355,0.329001
1143.0,0.378998,0.00700092,0.625067,3.91258
1151.0,0.338999,0.00799823,0.359003,0.00800204
1151.0,0.486121,0.0140007,0.531994,0.00900078
1135.0,0.409,0.00700092,0.435001,0.00799942
1112.0,0.435535,0.00500512,0.562997,0.158998
1156.0,0.322178,0.00800014,0.555058,0.497999
1165.0,0.6394,0.00800061,1.25101,8.36275
1225.0,0.277004,0.0059967,0.370002,0.145
1226.0,0.5563,0.00899982,0.675002,0.351
1212.0,0.543086,0.00799894,0.702997,0.397
1220.0,0.346008,0.00899458,0.354071,0.00700164
1235.0,0.393998,0.00800467,0.499,0.24402
1161.0,0.301996,0.00900364,0.265997,0.00700331
1185.0,0.536997,0.00900507,0.467002,0.00700307
1236.0,0.512997,0.00800228,0.434,0.00500321
1248.0,0.474999,0.00600076,0.576135,0.255998
1272.0,0.266132,0.00999856,0.526,3.15216
1269.0,0.408998,0.0100105,0.360001,0.00900197
1293.0,0.511001,0.00899744,0.503995,0.0100029
1275.0,0.353998,0.00600171,0.379,0.0090065
1241.0,0.415043,0.00900102,0.602996,0.357998
1209.0,0.528045,0.00800061,0.476998,0.00900435
1250.0,0.443053,0.00899982,0.573003,0.311516
1268.0,0.371001,0.00900173,0.408183,0.0230038
1237.0,0.329998,0.0110002,0.393053,0.122925
1218.0,0.457073,0.00799704,0.458673,0.00899696
1254.0,0.436999,0.00900483,0.440035,0.00799942
1251.0,0.789861,0.00900388,1.1204,6.02303
1334.0,0.412001,0.0099988,0.554059,0.346999
1340.0,0.565998,0.0110023,0.577998,0.008003
1406.0,0.898041,0.00900126,0.907274,0.0110004
1454.0,0.533999,0.0220025,0.566002,0.0330029
1453.0,0.804363,0.0110004,0.705002,0.0300002
1440.0,0.468,0.0179985,0.486,0.00899911
1477.0,0.788049,0.0120027,1.12701,5.60952
1492.0,0.466998,0.0110006,0.800047,3.85662
1401.0,0.554066,0.00700092,0.511998,0.0150049
1398.0,0.666973,0.0110002,0.630048,0.0110006
1419.0,0.653997,0.0100031,0.891093,0.317591
1447.0,0.868004,0.0109966,0.756047,0.0110009
1467.0,0.428077,0.0100021,0.432002,0.0109997
1454.0,0.386999,0.0110054,0.521013,1.032
1454.0,0.739003,0.0079987,0.718016,0.0540059
1432.0,0.602039,0.00800133,0.628288,0.011003
1435.0,0.993,0.00699878,1.48706,7.55327
1483.0,0.689054,0.0120003,0.720585,0.0100017
1503.0,0.673005,0.00705409,0.591999,0.0110023
1589.0,0.606005,0.0120039,0.51147,0.0140071
1575.0,0.433998,0.0130031,0.421027,0.0170014
1517.0,0.679,0.0130024,0.994898,4.56036
1517.0,0.705,0.00900269,0.929997,4.10509
1501.0,0.493017,0.012001,0.519044,0.013005
1483.0,0.519997,0.00900173,0.640897,0.253
1482.0,0.507998,0.011435,0.505,0.00700212
1481.0,0.713999,0.00700188,0.897676,3.34463
1473.0,0.592108,0.0100002,0.602999,0.0110002
1470.0,0.795999,0.0110013,0.710003,0.00999832
1579.0,0.590047,0.012002,0.888995,0.534006
1569.0,0.668999,0.0130002,0.571999,0.0100024
1628.0,0.444002,0.0129991,0.386317,0.00899792
1590.0,0.629957,0.0140028,0.532067,0.0100033
1596.0,0.729999,0.0120022,1.1222,5.22001
1566.0,0.901111,0.0109966,1.17001,4.79978
1616.0,0.898998,0.00800157,0.913308,0.0120013
1690.0,0.587999,0.00999951,0.836048,3.932
1693.0,0.495079,0.0130031,0.444998,0.0149994
1635.0,0.669005,0.0159953,0.655997,0.0119989
1623.0,0.707549,0.0129986,0.832255,2.58411
604.0,0.156003,0.0129967,0.151002,0.00399733
642.0,0.0930007,0.00400209,0.0720024,0.00300169
627.0,0.161002,0.00699878,0.38739,2.87906
657.0,0.177997,0.00400162,0.389999,0.441998
693.0,0.141001,0.00399947,0.299999,0.321003
726.0,0.197003,0.00499892,0.304001,0.167997
739.0,0.117,0.0060041,0.0979974,0.0050025
750.0,0.178,0.00400019,0.168999,0.00500035
798.0,0.170002,0.00599885,0.411995,0.357001
819.0,0.243999,0.00499916,0.506025,0.541003
847.0,0.15228,0.00600553,0.165998,0.00499988
889.0,0.104002,0.00600243,0.14406,0.0520022
875.0,0.269001,0.0049994,0.489992,2.98004
937.0,0.150999,0.00600076,0.230998,0.14
930.0,0.195999,0.00600219,0.309052,1.23907
939.0,0.199998,0.00600004,0.312002,0.128999
943.0,0.211997,0.0059998,0.442,2.693
943.0,0.255059,0.00600004,0.499002,2.95418
980.0,0.143001,0.00699925,0.25606,0.71089
977.0,0.134,0.00700021,0.164999,0.0540018
974.0,0.199077,0.00700235,0.174001,0.00699854
995.0,0.182,0.00599957,0.182073,0.00700116
988.0,0.275001,0.00499916,0.354001,0.162002
988.0,0.232054,0.00699997,0.243002,0.00599575
1023.0,0.205001,0.00699878,0.193998,0.00700116
1021.0,0.212002,0.0069983,0.191004,0.00699615
1058.0,0.232073,0.00899792,0.241998,0.0170033
1095.0,0.287997,0.00600004,0.28,0.00700045
1153.0,0.29301,0.0069921,0.444,0.221998
1179.0,0.287999,0.00799918,0.265997,0.0079999
1203.0,0.189,0.00800014,0.204003,0.0429981
1171.0,0.256057,0.00899768,0.238001,0.00900149
1192.0,0.290001,0.00599933,0.471999,1.863
1250.0,0.227999,0.00899959,0.310998,0.140001
1202.0,0.287016,0.00899887,0.319999,0.113001
1158.0,0.284997,0.00800467,0.26,0.00600147
1110.0,0.230999,0.00699973,0.313,0.137
1141.0,0.171998,0.00800252,0.279996,0.173999
1085.0,0.260003,0.00799918,0.224999,0.0080061
998.0,0.324001,0.00599909,0.504,2.233
1051.0,0.266262,0.00706959,0.249001,0.00499916
1072.0,0.310998,0.00799799,0.318997,0.00700164
1082.0,0.200483,0.00700688,0.191,0.00700021
1121.0,0.259998,0.00600004,0.488042,2.73298
1165.0,0.446001,0.00599885,0.409,0.00600171
1218.0,0.304064,0.00899792,0.302004,0.00799823
1220.0,0.591014,0.00700164,0.52,0.00900221
1278.0,0.346997,0.00800133,0.536001,0.308997
1284.0,0.396999,0.00900102,0.421,0.00799823
1309.0,0.390007,0.0109966,0.656998,3.44501
1342.0,0.320026,0.00999928,0.473,1.578
1355.0,0.430001,0.0100005,0.430999,0.0110016
1408.0,0.500996,0.0100026,0.464003,0.030997
1346.0,0.494092,0.0119953,0.471,0.0100029
1388.0,0.287995,0.0109994,0.230995,0.0109999
1348.0,0.375994,0.0100045,0.552053,2.4432
1332.0,0.480997,0.0100031,0.466998,0.0100045
1297.0,0.550542,0.0100019,0.587004,0.231999
1257.0,0.394,0.00800085,0.393997,0.00899792
1278.0,0.474,0.00900459,0.500998,0.012001
1257.0,0.697943,0.00600004,0.947001,0.547001
1327.0,0.258003,0.0100005,0.282,0.0120003
1277.0,0.369071,0.00900054,0.366999,0.00700164
1295.0,0.397381,0.0100012,0.39401,0.0099895
1311.0,0.622005,0.00999594,0.513999,0.0110021
1305.0,0.565042,0.0100024,0.768999,3.641
1310.0,0.665998,0.0099988,0.580998,0.00800157
1263.0,0.340999,0.0070014,0.625998,3.052
1322.0,0.727003,0.010998,0.91205,0.426003
1352.0,0.302001,0.0100029,0.312004,0.0109973
1379.0,0.661004,0.0109966,0.975997,5.244
1398.0,0.597995,0.0120001,0.597001,0.0110011
1377.0,0.420997,0.0109994,0.399005,0.0109997
1393.0,0.414,0.0119953,0.379996,0.0100009
1352.0,0.405005,0.0119984,0.453997,0.168002
1327.0,0.635004,0.00799513,0.539995,0.00700164
1396.0,0.516001,0.0100038,0.553001,0.0479999
1440.0,0.657989,0.0100009,0.916995,4.332
1453.0,0.342062,0.00800085,0.334004,0.0129943
1398.0,0.436,0.0110006,0.591997,0.27
1435.0,0.499,0.00699878,0.774,3.225
1495.0,0.404928,0.0119998,0.429001,0.0100014
1455.0,0.498001,0.0130005,0.66,0.335015
1407.0,0.658001,0.0109994,1.105,5.608
1378.0,0.516999,0.0110025,0.473,0.0109997
1430.0,0.418999,0.0109997,0.709001,3.39701
1415.0,0.395996,0.0110013,0.377997,0.0100002
1394.0,0.541001,0.0120006,0.892998,4.51001
1417.0,0.501,0.0100002,0.507996,0.0120008
1432.0,0.697003,0.00699878,0.690999,0.00800109
1500.0,0.411002,0.0119982,0.740001,4.014
1482.0,0.637,0.0120027,0.914997,3.248
1548.0,1.089,0.0120056,1.536,6.208
1650.0,0.732003,0.0120027,0.661001,0.016001
1612.0,0.914,0.0150051,0.783999,0.0140035
1658.0,0.712998,0.0140007,0.622995,0.0130012
1612.0,0.763013,0.0109935,0.738002,0.0109985
1673.0,0.590002,0.00999904,0.711998,2.015
1655.0,0.715001,0.0120029,0.895999,3.606
1569.0,0.924,0.0140052,0.803999,0.013
1616.0,0.888011,0.00899076,0.753999,0.0100005
1636.0,1.034,0.0129991,0.894998,0.0150013
1668.0,0.648998,0.0130002,0.536999,0.0100005
1632.0,0.433002,0.0150006,0.628,2.203
1616.0,0.873546,0.0140014,0.749,0.00900078
1656.0,0.715001,0.0149984,0.702003,0.013998
1662.0,1.379,0.0140016,1.077,0.0100036
1683.0,1.02201,0.0139954,0.852001,0.013001
1675.0,0.711002,0.0149972,0.701998,0.0110028
1716.0,0.565996,0.015003,0.552002,0.0109992
1764.0,0.557005,0.0170021,0.606,0.162
1740.0,0.836003,0.0159974,0.829,0.0160012
1758.0,0.886998,0.016,0.768998,0.0149989
1732.0,0.608998,0.0150018,0.643996,0.0500031
1691.0,0.589,0.0130014,0.620998,0.188001
1687.0,0.688,0.0140021,0.608,0.015002
1670.0,0.721998,0.0120029,1.039,4.126
1697.0,0.854998,0.0150011,0.737999,0.0130002
1691.0,0.877,0.0150013,0.853997,0.015002
1748.0,0.725004,0.0139987,0.697997,0.0130031
1773.0,0.760999,0.017231,0.737,0.0180035
1803.0,0.551,0.0160029,0.633999,1.64
1809.0,0.776998,0.0170004,0.674998,0.0169997
1814.0,0.936995,0.0170019,0.981997,0.0700028
1833.0,1.114,0.0189986,1.085,0.0150008
1819.0,1.083,0.0150018,1.08008,0.0149982
1890.0,0.72,0.0140009,0.680005,0.116995
1896.0,0.581002,0.0179989,0.754001,2.60505
1849.0,0.942997,0.0190022,0.797999,0.0119987
1855.0,0.736999,0.0129995,0.713,0.0170012
690.0,0.0859976,0.00400019,0.0880005,0.00400043
680.0,0.175997,0.00500107,0.156,0.0120008
713.0,0.185998,0.00400233,0.158999,0.00400019
769.0,0.136004,0.00499439,0.197,0.0730054
786.0,0.237001,0.0059979,0.216,0.00499701
823.0,0.145002,0.00499725,0.131002,0.00599766
826.0,0.177997,0.00600123,0.329,0.251004
850.0,0.205003,0.00499654,0.217,0.00499797
903.0,0.288,0.00600195,0.252001,0.00500298
939.0,0.190999,0.00600147,0.158,0.00599766
974.0,0.127003,0.0059998,0.175,0.0679998
974.0,0.293002,0.00800133,0.260999,0.00500107
1015.0,0.180999,0.00600028,0.153999,0.00700378
1034.0,0.263994,0.00700068,0.214,0.00700307
1035.0,0.244003,0.0109985,0.482001,2.655
1068.0,0.228007,0.00799561,0.454,2.50301
1064.0,0.275992,0.00800085,0.293995,0.0230038
1062.0,0.153994,0.00600266,0.235002,0.0929973
1115.0,0.159006,0.00799704,0.295,1.325
1071.0,0.246999,0.00800037,0.408998,1.809
1098.0,0.242001,0.00800443,0.227,0.00800157
1130.0,0.365002,0.00800061,0.331999,0.00600028
1122.0,0.338,0.00800395,0.293,0.00600123
1144.0,0.272001,0.00800109,0.446001,1.919
1160.0,0.271002,0.00899696,0.217997,0.00800037
1132.0,0.268002,0.00999832,0.246001,0.00799727
1203.0,0.34,0.00900126,0.642,4.043
1244.0,0.395001,0.00899982,0.345003,0.00799847
1325.0,0.358004,0.00899625,0.314998,0.00700164
1348.0,0.216002,0.00999928,0.363002,1.104
1305.0,0.322996,0.0100005,0.28,0.0120022
1306.0,0.368999,0.0110004,0.519996,2.066
1380.0,0.293003,0.00999904,0.248003,0.012001
1345.0,0.291001,0.0119998,0.301997,0.0110002
1334.0,0.303,0.0170004,0.486996,1.74901
1292.0,0.305999,0.0100021,0.375999,0.155002
1246.0,0.207002,0.00999856,0.209997,0.0240009
1230.0,0.267004,0.0099988,0.241,0.0149989
1194.0,0.385995,0.0080018,0.342997,0.00900054
1151.0,0.325,0.00600076,0.479999,0.272003
1201.0,0.350999,0.00600147,0.364997,0.0150015
1236.0,0.279999,0.00900173,0.45,1.962
1241.0,0.297999,0.00899816,0.281011,0.00999045
1253.0,0.43554,0.00900006,0.437,0.0060041
1310.0,0.393004,0.0120003,0.377999,0.0600028
1355.0,0.604994,0.012002,0.844276,3.78726
1423.0,0.427999,0.0109997,0.434999,0.0110002
1431.0,0.532,0.0120003,0.600997,0.252
1447.0,0.486042,0.00900126,0.630999,1.765
1454.0,0.369001,0.0120008,0.362994,0.00800157
1509.0,0.583997,0.0120006,0.507999,0.012001
1529.0,0.485068,0.0129967,0.960997,6.431
1541.0,0.670002,0.00900173,0.730098,1.62608
1528.0,0.280064,0.0130007,0.308998,0.0129981
1524.0,0.344002,0.0129986,0.588057,2.36507
1487.0,0.612002,0.0119977,0.908997,0.777004
1459.0,0.528091,0.013,0.54,0.0130005
1416.0,0.516001,0.0119991,0.462,0.0190003
1420.0,0.537004,0.0119979,0.515998,0.0120006
1426.0,0.7322,0.0119975,0.988,0.585003
1437.0,0.337001,0.0119987,0.542998,2.382
1418.0,0.454001,0.0120051,0.405001,0.0129952
1425.0,0.443495,0.0109966,0.426,0.00799894
1441.0,0.558038,0.00801301,0.574,0.0120051
1458.0,0.622042,0.00800276,0.940004,4.283
1462.0,0.687997,0.0110011,0.616997,0.00800109
1443.0,0.446942,0.00999928,0.445,0.00699973
1424.0,0.870009,0.00798774,1.187,0.952153
1495.0,0.386029,0.00900126,0.369996,0.013
1500.0,0.625443,0.0139983,0.632102,0.0129993
1534.0,0.770994,0.0130038,1.128,0.952068
1538.0,0.565999,0.0140047,0.493994,0.0150011
1543.0,0.471998,0.0130019,0.411001,0.0130002
1509.0,0.420001,0.0130019,0.530999,0.197001
1495.0,0.651997,0.0130024,0.663002,0.0129998
1524.0,0.616062,0.00999832,0.612997,0.0109999
1585.0,0.65707,0.0130014,0.674001,0.0140014
1609.0,0.379538,0.0140028,0.394003,0.0139978
1566.0,0.488999,0.0140023,0.640006,0.219997
1547.0,0.63905,0.0120001,0.575995,0.0110002
1628.0,0.476,0.0139995,0.465003,0.0129969
1655.0,0.658999,0.0149977,0.562002,0.0110018
1601.0,0.817003,0.0139987,0.673999,0.0139995
1557.0,0.561999,0.0150042,0.776999,0.342001
1547.0,0.561005,0.0129919,0.484996,0.0110016
1570.0,0.52608,0.0150032,0.641001,2.062
1553.0,0.637037,0.0140009,0.634001,0.0139966
1574.0,0.705,0.0130007,0.608,0.012001
1575.0,0.941066,0.0140092,0.819002,0.00899959
1671.0,0.482991,0.0150032,0.448004,0.00900292
1636.0,0.769014,0.0159998,0.745,0.0100024
1676.0,1.47509,0.0160108,1.213,0.0150027
1769.0,0.724017,0.016001,0.69,0.016
1791.0,1.01905,0.0179982,1.232,4.149
1807.0,0.797063,0.0179989,0.706001,0.0110004
1807.0,1.03004,0.0170019,0.897002,0.0169995
1796.0,0.594002,0.0170026,0.602001,0.0169976
1827.0,0.795047,0.0160007,0.799998,0.123007
1791.0,0.889122,0.0169978,0.903996,0.0160029
1762.0,0.893004,0.0159969,0.869,0.013999
1820.0,1.17801,0.0169883,1.466,5.43
1834.0,0.677107,0.0169985,0.862,2.433
1818.0,0.525092,0.0170069,0.475002,0.013999
1773.0,0.955298,0.0169959,1.066,3.301
1800.0,0.896004,0.0169952,1.217,5.67401
1864.0,1.43028,0.018002,1.687,5.994
1876.0,0.997996,0.0210001,0.957999,0.0180035
1856.0,1.005,0.0190082,0.838996,0.018002
1869.0,0.632001,0.0189962,0.918004,3.327
1882.0,0.601046,0.0130007,0.542999,0.0180032
1915.0,0.930073,0.0199873,1.242,0.580002
1951.0,0.855935,0.0380063,0.844999,0.0160005
1944.0,0.762113,0.0190001,0.737999,0.0190024
1902.0,0.749048,0.0190017,0.661997,0.0180037
1890.0,0.725002,0.0189996,0.745999,0.0260007
1858.0,0.96736,0.018997,1.088,3.363
1874.0,0.964,0.0180042,0.990997,1.745
1889.0,1.03109,0.0170059,1.079,0.0199983
1936.0,0.799051,0.017997,1.09,3.194
1925.0,0.856484,0.0200007,1.284,6.007
1977.0,0.606065,0.0199997,0.733001,1.85801
1969.0,0.89543,0.0220006,0.771004,0.0240018
2011.0,1.16,0.0399988,1.04699,0.0190008
2021.0,1.572,0.0210016,1.213,0.015003
2042.0,1.39504,0.0220041,1.783,5.8
2075.0,0.705061,0.0180044,0.879012,1.343
2077.0,0.635007,0.019002,0.743996,0.330008
2037.0,0.856046,0.0220053,0.923002,0.0230012
2047.0,0.814002,0.0179982,0.872995,0.046998
727.0,0.143,0.00500083,0.186004,0.025996
761.0,0.218,0.00600052,0.213995,0.012002
816.0,0.166959,0.00499892,0.148001,0.00500107
860.0,0.284001,0.00600243,0.244996,0.00700283
879.0,0.173004,0.00599861,0.152997,0.00600243
897.0,0.252,0.00600123,0.518995,3.676
925.0,0.231997,0.00700021,0.241996,0.00600195
948.0,0.288003,0.00699949,0.598995,3.657
1020.0,0.220998,0.00700068,0.211,0.00700235
1062.0,0.145997,0.00800109,0.139994,0.00700212
1054.0,0.332004,0.00500131,0.357996,0.102004
1108.0,0.193001,0.00799966,0.186002,0.00800157
1107.0,0.249055,0.0079999,0.267999,0.0279984
1126.0,0.265062,0.0170043,0.313999,0.0340011
1158.0,0.287002,0.00899887,0.463,2.254
1180.0,0.313001,0.00799775,0.472,0.251998
1170.0,0.169062,0.0100007,0.198003,0.0269983
1191.0,0.154002,0.0099988,0.161997,0.0119996
1204.0,0.286999,0.0100157,0.411001,1.564
1183.0,0.239999,0.00900197,0.431996,1.306
1219.0,0.397047,0.00800085,0.388004,0.0100036
1252.0,0.356999,0.00700164,0.395001,0.0100014
1265.0,0.282,0.00999761,0.534999,2.747
1272.0,0.295031,0.00899935,0.291,0.0120037
1260.0,0.300999,0.0100024,0.487003,1.755
1276.0,0.337003,0.00899792,0.353,0.00900102
1342.0,0.364241,0.00900078,0.582,3.124
1409.0,0.393998,0.0120013,0.589,2.026
1487.0,0.268001,0.0140035,0.379999,0.196002
1442.0,0.363997,0.0130014,0.508003,0.786996
1434.0,0.439,0.013999,0.403993,0.0120139
1482.0,0.345003,0.0140004,0.408999,0.199007
1466.0,0.360003,0.00999904,0.451004,0.175998
1470.0,0.360676,0.0270002,0.389999,0.0129995
1457.0,0.367001,0.0129998,0.323998,0.014004
1412.0,0.276002,0.0119998,0.398994,1.22412
1332.0,0.274004,0.0109954,0.3,0.0090003
1331.0,0.46006,0.0119996,0.602002,0.472
1331.0,0.397001,0.010999,0.807999,3.946
1283.0,0.384092,0.0100012,0.485992,0.188003
1356.0,0.300993,0.0109999,0.481001,1.871
1377.0,0.330046,0.0109992,0.457003,0.812001
1358.0,0.522998,0.0109999,0.495998,0.0120127
1394.0,0.356999,0.0110016,0.661997,3.235
1444.0,0.711,0.0130067,0.625998,0.0110035
1545.0,0.513999,0.0130012,0.590004,1.52
1561.0,0.527002,0.0200028,0.517003,0.0139954
1583.0,0.498,0.0140004,0.678004,0.362001
1580.0,0.414002,0.0150073,0.43,0.0149994
1607.0,0.637,0.0159972,0.567,0.0140011
1659.0,0.568,0.0160007,0.562005,0.0170043
1655.0,0.755995,0.0179977,0.641,0.0149996
1704.0,0.401,0.0129986,0.525,1.354
1649.0,0.400017,0.016367,0.420986,0.0159981
1658.0,0.558999,0.0100062,0.756993,0.397001
1600.0,0.592001,0.0149994,0.650002,0.0500093
1570.0,0.530076,0.0109973,0.570021,0.0189922
1564.0,0.613068,0.0139992,0.625002,0.0159981
1562.0,0.785995,0.0140009,0.790998,0.0140009
1585.0,0.376004,0.0139987,0.526002,1.5953
1520.0,0.500379,0.00899959,0.660001,2.35082
1560.0,0.498995,0.0140002,0.516001,0.0140011
1563.0,0.746,0.0100017,1.0075,4.30005
1580.0,0.63026,0.0100038,0.646001,0.0140002
1601.0,0.768318,0.0110009,0.69013,0.0140014
1583.0,0.573999,0.0100009,0.541997,0.0270071
1585.0,0.864106,0.0139992,1.18,3.0599
1591.0,0.397998,0.0139999,0.536004,1.20902
1630.0,0.783078,0.0149999,0.768975,0.0620029
1640.0,0.738,0.0169976,1.30908,7.05406
1659.0,0.646004,0.00999904,0.593999,0.0159996
1684.0,0.517997,0.0139987,0.469002,0.0189981
1650.0,0.527997,0.0120025,0.637002,0.251999
1633.0,0.818044,0.0139999,1.1793,5.76768
1669.0,0.703036,0.0159831,0.693999,0.0150003
1696.0,0.749996,0.0150027,1.02801,3.22
1738.0,0.43125,0.0169942,0.578,1.489
1703.0,0.541998,0.0160019,0.750002,0.355041
1704.0,0.657061,0.0160038,0.673,0.0170021
1728.0,0.527999,0.0170016,0.518998,0.0113683
1780.0,0.641402,0.017,0.605002,0.0179946
1792.0,0.928998,0.0150018,1.26143,6.64682
1733.0,0.618927,0.017,0.911782,3.38281
1706.0,0.567,0.035002,0.771044,2.5953
1675.0,0.567904,0.0120013,0.731997,2.37308
1688.0,0.707004,0.0169973,0.842999,0.243999
1720.0,0.749005,0.0169992,0.663,0.0179989
1712.0,0.912961,0.0160012,0.878203,0.0160012
1791.0,0.601003,0.0180032,0.635,0.176002
1799.0,1.042,0.0180018,1.20004,4.04604
1815.0,1.54301,0.0160596,2.05101,10.5573
1880.0,0.85605,0.0180018,1.19422,5.67165
1901.0,0.953035,0.0160022,1.18002,2.92671
1971.0,0.808046,0.0209999,0.811998,0.0220034
1943.0,0.959997,0.0210035,1.22,2.91304
1977.0,0.672054,0.0210001,0.675,0.0210001
1937.0,0.889,0.0210021,0.747999,0.0190001
1948.0,1.022,0.0210028,1.02406,0.0910029
1967.0,1.03517,0.0180016,1.08475,0.0210176
1951.0,1.2691,0.0169864,1.12004,0.0159986
1997.0,0.832047,0.0180001,1.028,3.5388
1976.0,0.542064,0.0200012,0.574065,0.0220029
1950.0,0.908999,0.0210018,0.967997,0.0210018
1951.0,1.021,0.0200043,0.881996,0.0160034
1995.0,1.56711,0.0200002,1.316,0.0210009
2061.0,1.034,0.0210001,1.054,0.0219994
2039.0,0.976377,0.0179982,1.302,4.102
2028.0,0.786001,0.0210006,0.722997,0.0209999
2025.0,0.641997,0.0190008,0.581999,0.0150027
2029.0,1.00905,0.0220022,1.2,2.99
2106.0,0.981056,0.0229983,1.31,0.663001
2123.0,0.837,0.023999,0.854,0.0220006
2090.0,0.898073,0.0230029,0.792998,0.0239997
2074.0,0.807906,0.0230036,0.900998,0.199
2037.0,0.92001,0.0169985,1.331,0.858001
2049.0,0.909076,0.020998,0.951999,0.0209985
2054.0,1.1428,0.0230072,1.5522,5.159
2114.0,0.937001,0.0219946,1.096,0.299999
2100.0,1.11,0.0240014,0.954,0.016
2115.0,0.664156,0.0230005,0.644998,0.084008
2133.0,0.862329,0.0250008,0.872007,0.0279975
2160.0,1.393,0.0230002,1.226,0.0400002
2196.0,1.65606,0.0210032,1.474,0.0250051
2214.0,1.619,0.0249989,1.60504,0.0219977
2259.0,0.851,0.0259998,0.845999,0.0260003
2247.0,0.744064,0.0200005,0.644997,0.0229986
2207.0,1.129,0.0210011,0.992002,0.0230026
2223.0,0.954077,0.0260036,0.949,0.0259969
805.0,0.227997,0.00500059,0.221997,0.006006
857.0,0.180001,0.00599957,0.174,0.00900197
904.0,0.275002,0.0099957,0.288001,0.00700259
943.0,0.203761,0.00699782,0.373002,1.61
947.0,0.245999,0.00699973,0.451996,0.401001
987.0,0.279999,0.00500321,0.283998,0.0380025
1020.0,0.320039,0.00698733,0.425999,0.167006
1059.0,0.253998,0.00800109,0.226998,0.00800085
1137.0,0.170004,0.00800204,0.189001,0.0249999
1138.0,0.346001,0.0160017,0.354996,0.00900674
1178.0,0.228999,0.00999832,0.305013,0.117001
1195.0,0.310061,0.00900221,0.288,0.0130036
1189.0,0.320002,0.00899935,0.582001,3.309
1243.0,0.302999,0.0100017,0.426001,0.195
1261.0,0.382998,0.0090003,0.498998,0.244998
1279.0,0.257002,0.00999832,0.247002,0.0120013
1293.0,0.216998,0.0110016,0.223004,0.0109985
1277.0,0.295029,0.0109968,0.388,0.104001
1308.0,0.316002,0.010999,0.618997,3.63801
1298.0,0.393995,0.0100024,0.412997,0.0110044
1334.0,0.462054,0.0110002,0.621996,0.373002
