1.18364e+07	4.10347e+06	3.30254e+06
1.15624e+06	2.52055e+06	3.90219e+06
1.47271e+06	2.72733e+06	6.95019e+06
922739	4.06506e+06	2.5117e+06
3.78792e+06	1.8374e+07	2.49752e+06
435784	3.94001e+06	2.63965e+06
1.87416e+06	3.76852e+06	2.53627e+06
1.69318e+06	7.14757e+06	1.08995e+07
541054	3.92253e+06	3.02483e+06
2.08492e+06	1.87824e+06	3.44517e+06
1.22226e+06	2.84867e+06	3.1149e+06
509207	1.85798e+07	3.08296e+06
7.7261e+06	2.22626e+06	1.02837e+07
3.53546e+06	1.51717e+06	1.07545e+07
1.48193e+06	1.63238e+07	3.13704e+06
2.17037e+06	3.77267e+06	3.11111e+06
659566	2.28417e+06	2.89904e+06
5.63723e+06	2.05058e+06	3.05068e+06
351228	4.40958e+06	2.76851e+06
6.23666e+06	1.4669e+07	9.53441e+06
648908	5.19545e+06	6.76549e+06
637849	1.17051e+07	3.19907e+06
1.04795e+06	2.55548e+06	2.37982e+06
678882	1.91299e+06	7.24859e+06
1.02759e+07	9.98618e+06	2.81059e+06
914116	1.95964e+06	2.73415e+06
935913	1.64317e+06	9.15767e+06
1.85646e+06	1.51246e+06	4.48568e+06
7.602e+06	2.54954e+06	2.19029e+06
846183	1.96019e+06	7.81038e+06
624953	2.88847e+06	2.6117e+06
6.90853e+06	1.24598e+06	2.34388e+06
2.32462e+06	3.2423e+06	2.23054e+06
5.03712e+06	1.72541e+06	2.43344e+06
3.25667e+06	8.54019e+06	2.24402e+06
617751	2.98932e+06	2.23293e+06
374950	1.23305e+07	2.09774e+06
493265	3.29794e+06	2.02582e+06
434706	1.57869e+06	2.69943e+06
545444	1.09744e+06	2.65371e+06
2.26856e+06	5.54615e+06	5.96028e+06
2.02165e+07	2.86153e+06	2.33135e+06
741500	4.22198e+06	1.97006e+06
7.22742e+06	2.78268e+06	5.11929e+06
490363	2.50537e+06	2.44129e+06
1.53495e+06	1.31035e+06	3.10753e+06
915596	7.66617e+06	1.90988e+06
512701	2.63244e+06	2.32823e+06
516182	8.10096e+06	3.96211e+06
7.5111e+06	2.50338e+06	1.72935e+06
3.41832e+06	9.60166e+06	1.9058e+06
619649	2.25037e+06	2.42308e+06
1.1343e+06	2.47686e+06	1.71312e+06
990416	2.54152e+06	1.82018e+06
786240	4.47649e+06	5.19749e+06
1.00355e+06	2.39995e+06	2.54392e+06
8.46025e+06	2.52191e+06	9.85972e+06
439921	5.93392e+06	1.50571e+06
324244	1.9547e+06	3.33935e+06
9.65422e+06	6.30259e+06	2.20876e+06
664803	1.69095e+06	1.7298e+06
856367	1.4189e+06	1.97761e+06
5.15869e+06	2.08457e+06	2.47927e+06
410342	1.09026e+07	1.69103e+06
1.23046e+06	956600	2.24509e+06
778543	1.22551e+06	1.45003e+06
2.5102e+06	1.17778e+06	1.62009e+06
6.13739e+06	1.82654e+06	1.8281e+06
489867	1.17279e+06	1.61052e+06
398176	1.98013e+06	1.53787e+06
359813	1.18496e+06	3.00866e+06
1.16442e+06	2.33914e+06	1.57782e+06
272136	1.0506e+06	1.37264e+06
612359	1.88838e+06	2.15861e+06
482495	3.67741e+06	4.56105e+06
521490	1.62064e+06	1.44703e+06
286731	1.59033e+06	2.04759e+06
345621	1.94921e+06	1.58833e+06
893873	1.19272e+06	1.88393e+06
229678	5.79768e+06	1.98327e+06
1.51696e+06	899842	1.79793e+06
297391	1.71012e+06	1.97665e+06
553378	745639	1.43556e+06
268766	1.10561e+06	1.47934e+06
3.86282e+06	1.04109e+06	1.64402e+06
4.42209e+06	1.01245e+06	1.90962e+06
6.43116e+06	961371	2.05882e+06
356167	3.87729e+06	3.2242e+06
506450	1.58392e+06	1.31905e+06
2.93829e+06	1.8657e+06	1.96778e+06
619415	2.57379e+06	2.45179e+06
5.13686e+06	1.65625e+06	1.93668e+06
376635	969387	2.01643e+06
263995	925525	2.04414e+06
575841	1.72634e+06	1.40823e+06
584581	2.71458e+06	1.6083e+06
523388	1.86915e+06	1.25958e+06
352575	1.06286e+06	1.266e+06
378732	1.4441e+06	1.92746e+06
250129	780094	1.80444e+06
3.34512e+06	4.4076e+06	1.74297e+06
499715	6.28602e+06	1.4536e+06
423674	931985	1.64403e+06
382711	4.84933e+06	2.03146e+06
213931	619244	1.78914e+06
209353	1.10359e+06	1.24985e+06
2.09458e+06	1.15781e+06	2.19607e+06
561398	2.94381e+06	1.68561e+06
203950	663854	1.71398e+06
433978	3.23925e+06	1.76794e+06
327692	1.24669e+06	1.94235e+06
211213	1.25611e+06	1.12702e+06
229308	704351	1.60137e+06
5.58686e+06	948491	1.37988e+06
373326	5.05612e+06	1.48116e+06
469353	1.14906e+06	1.9274e+06
343171	1.3172e+06	1.31625e+06
294829	689959	1.59059e+06
184264	1.21244e+06	1.54648e+06
459784	1.18007e+06	1.3433e+06
318654	3.71015e+06	1.68019e+06
199959	1.06814e+06	1.85888e+06
2.64382e+06	8.88591e+06	1.55743e+06
417564	8.08095e+06	1.083e+06
856285	1.42083e+06	1.47063e+06
1.4768e+06	852140	1.50398e+06
5.50847e+06	684770	1.26876e+06
497686	440075	1.63828e+06
560853	7.94188e+06	1.17731e+06
225202	559369	1.54984e+06
1.39857e+06	1.07607e+06	1.52771e+06
4.08823e+06	1.1237e+06	1.22853e+06
936019	667102	1.19768e+06
544211	1.04144e+06	1.27364e+06
231317	643247	1.03391e+06
652980	1.39553e+06	1.46281e+06
299715	1.56973e+06	1.06342e+06
568862	1.69866e+07	1.01029e+06
217174	1.43037e+06	1.44634e+06
1.20263e+06	661988	1.48775e+06
248096	1.01132e+06	1.15521e+06
3.00826e+06	996141	1.16685e+06
937008	653980	1.62257e+06
1.96597e+06	1.38456e+06	1.00358e+06
1.35656e+06	962300	960480
1.53465e+06	2.82287e+06	1.38131e+06
285616	516445	1.60787e+06
174298	805588	1.25991e+06
1.00579e+06	503608	1.00925e+06
3.55425e+06	1.58375e+06	1.03623e+06
560109	2.31973e+06	1.12184e+06
254186	434499	1.40354e+06
276897	2.5631e+06	1.41444e+06
480049	387337	1.30937e+06
245078	562558	1.35562e+06
2.43393e+06	872308	1.02755e+06
347844	508540	1.3156e+06
495363	914532	1.32283e+06
914101	929080	951379
232686	842840	968203
239488	767314	932059
305904	539116	1.28199e+06
245275	463715	1.3984e+06
1.50107e+06	492887	1.19942e+06
224903	489497	1.60068e+06
1.73993e+06	375502	1.0148e+06
2.36756e+06	1.22129e+06	1.22572e+06
1.66464e+06	474576	1.37326e+06
3.76731e+06	636501	1.26042e+06
223199	504451	911458
227934	722672	2.17731e+06
398664	6.92397e+06	894746
938218	824372	1.23625e+06
160327	413745	950087
221060	2.0129e+06	903221
1.07926e+06	335164	894849
208305	2.26844e+06	1.12284e+06
176324	923299	1.16601e+06
549522	794308	970567
145130	1.1718e+06	1.26923e+06
871680	667796	900384
262512	378387	1.07937e+06
234326	761108	829217
179487	1.66276e+06	1.42733e+06
127290	1.34192e+06	1.23158e+06
864078	830128	776122
649078	1.9086e+06	1.14805e+06
269701	1.82902e+06	849836
137915	2.57226e+06	975494
244539	603875	834914
145273	379141	1.24851e+06
180803	585068	812660
197194	7.51483e+06	813857
227889	607723	982019
123591	263135	827631
282206	4.06617e+06	752942
182896	2.64782e+06	1.28958e+06
194798	3.49843e+06	1.15416e+06
469345	551154	1.1376e+06
179882	545942	726637
129241	1.44053e+06	844572
176878	1.31695e+06	1.04922e+06
178030	543761	1.10692e+06
364954	263412	878064
262266	1.233e+06	1.04754e+06
582208	528391	1.09113e+06
147406	209864	747669
187427	884169	1.13996e+06
976889	2.06715e+06	970040
1.22526e+06	7.01291e+06	1.00273e+06
825282	280625	1.44932e+06
186116	582009	1.08029e+06
212733	3.20674e+06	1.46666e+06
145651	294317	914773
214081	239807	853746
130536	2.48916e+06	1.00981e+06
131004	2.31128e+06	1.01758e+06
178355	308356	734182
394096	332052	749257
1.37876e+06	443812	983482
128477	1.45062e+06	812005
239119	223024	814634
313092	463284	1.05971e+06
1.28664e+06	359085	769934
1.47442e+06	884548	1.26034e+06
140570	934486	1.0103e+06
189515	141658	1.00257e+06
659606	243529	695399
280644	5.35973e+06	696726
1.15952e+06	4.03132e+06	959108
136355	211023	963055
467801	413706	719145
145108	549819	640677
130552	405941	926453
1.22683e+06	227886	691399
157980	290221	882350
257936	725606	642215
122019	255638	631238
492921	615019	846200
1.78522e+06	173898	936174
703537	255498	678890
115702	414036	1.12051e+06
214515	3.11831e+06	973142
512486	274157	635831
129702	1.50104e+06	631496
315252	216473	1.16598e+06
111467	377426	699004
406595	8.01232e+06	693176
1.65788e+06	240721	897815
122148	228483	775092
157674	696774	653852
585535	339411	930847
179552	5.6298e+06	879877
177919	200619	609478
107480	1.31368e+06	737258
128915	441377	616233
1.50251e+06	1.36575e+06	941548
125483	174590	623268
714280	206557	626569
205012	187058	667373
139792	161054	658791
157733	401963	714661
127584	163407	861147
100689	290513	613300
985241	185748	614822
517930	309820	943854
1.72057e+06	228513	697639
151230	1.72837e+06	692491
609003	318385	873371
640029	419670	768661
1.17196e+06	300295	570763
623452	130207	572952
137739	279819	605469
694509	185820	1.47751e+06
644776	1.85791e+06	612570
129551	142856	989799
793332	307900	909973
334302	650480	720142
96952.3	145142	840983
697490	289037	658685
832530	197806	593515
124633	170021	768927
426397	280076	556994
159157	253703	927883
121657	342892	788571
100982	1.61866e+06	607190
111517	244204	552990
486491	1.5913e+06	597987
196054	272755	611051
385099	367554	596215
123552	265619	624849
152434	157475	606315
171597	238470	703948
104252	138182	701473
177648	696080	699692
194584	1.55544e+06	568979
204844	188480	782655
632724	150125	591606
124448	212136	603333
155289	223309	735655
259573	1.15567e+06	709355
414538	206907	652021
270626	378268	533043
95111	490630	762197
625033	2.3332e+06	562178
1.22264e+06	122712	498443
93780.4	3.56046e+06	488109
115332	1.55743e+06	706704
88240.6	235390	504222
88758.6	1.80617e+06	601985
110170	213782	574496
102645	508990	504206
123723	914446	585657
536158	839122	799309
139020	1.30044e+06	801953
93435.1	134415	730535
105434	800860	571099
97554.6	2.76992e+06	671222
146230	388574	727425
764775	203493	723651
122926	623431	730045
557674	116876	494367
387925	134157	449607
98491.3	326881	477588
1.70946e+06	127846	643423
733688	1.30771e+06	474405
121690	123860	727745
677957	148668	472046
114714	224155	478403
434997	922938	611114
115103	1.77023e+06	719932
420976	137275	449335
257507	116215	675273
84741.3	557488	517833
255853	109322	671534
152341	99572.3	728499
83509.8	544687	462920
163304	105255	536041
85398.6	196241	486407
488861	162534	606897
120682	98016.4	526139
103724	87200.6	416972
124678	170019	525144
117458	1.13154e+06	686739
116018	130148	628554
937245	49735.6	496353
395374	131055	680167
109423	46648.3	435757
173624	139003	700643
99480.3	110681	428679
367476	406680	712646
117352	75701.6	597885
381367	153293	728774
103223	340018	695281
93297.3	34356.3	661741
380905	130240	680841
99015.1	24138.8	459474
102615	64182.2	688551
89474.4	1.41717e+06	508989
265957	15361.7	517533
211083	12100.1	663466
102152	1.07506e+06	420562
754875	48848.7	460012
74120.5	45654.1	451441
91736.6	1.17959e+06	402808
89543.3	1.3217e+06	818473
85764.2	44724.9	476872
181401	1.28645e+06	500559
907183	16321.3	528369
85917.9	10428.8	463308
141406	57597.3	396257
106682	20713.8	477440
109413	332332	453253
92841.6	17293.5	383057
100470	455673	557538
115771	5488.3	629272
313913	11013.9	416929
103777	37315.6	408135
73713.9	50010.6	500869
87547.7	10040.9	467490
105827	21915.9	440433
86752.5	4592.85	1.27238e+06
115785	14022.6	557862
105293	3721.78	518510
190247	66615.7	525365
185173	2.36876e+06	670878
136792	14522.5	620305
79708.6	7151.88	620095
109434	2583.48	633613
91928	52974.8	431381
79267.8	1.64347e+06	612771
72946.3	486612	442556
175341	122632	391738
68018.4	15593	504533
528267	4771.39	612324
70066.9	571222	601981
90625.6	821111	605048
125478	273190	391266
96305.5	982650	397934
371203	235308	596562
96495.2	34479.2	452501
70996.7	15729.6	442905
116210	14319.8	508253
95819.8	601774	602288
70880.9	90105.7	452592
67936.5	269790	439078
73538.4	2644.04	567052
100658	519272	407186
81715.6	5911.35	443840
381402	26386.4	436948
606387	7854.9	1.06489e+06
89298.6	14490.5	1.02438e+06
74511.3	12636.9	504022
94123.5	2138.71	367798
81917.8	43794.8	384656
70256.9	10195.7	585273
70430.4	508069	432978
97778.7	9933.71	368113
74128.4	224744	473556
154816	26388.1	414153
73518.2	33634.8	433557
373793	5975.42	548008
66969	296740	474147
110978	7406.66	536706
840468	881234	386538
78514.7	12479.8	552342
335096	33254.7	391814
76328.3	4454.25	551762
65495.1	834651	418168
72701.7	3461.86	555810
91892.2	2326.47	340998
73723.8	530059	346898
94309.2	9228.99	564884
104787	28033.3	438594
69111.8	24881.4	422747
73615.8	6356.73	391306
81956.4	6608.85	549092
83269.8	3013.58	362045
920470	9704.78	365992
216485	3645.77	394772
74986.3	218.18	537729
78694.8	3423.9	556848
65098.9	184248	346321
66710	856.133	411799
104850	3578.79	427867
65408.7	36292.3	407867
365613	117665	382027
143084	15712.8	422133
77908	244814	385537
181941	107972	371782
65416	1730.31	364305
79495.5	5800.28	350561
214225	59963.6	467213
161796	11038.8	500392
64414.5	175.757	343432
391202	16443.9	387589
282797	84538.1	438154
1.16925e+06	1667.72	450103
266268	622.155	503210
68463.3	1038.62	484235
104153	766.189	338875
81295.3	422.963	416187
64841.7	690.327	519717
88300.3	493.21	441524
205633	107961	378998
498468	30832.2	345547
81706.6	2136.93	392745
63944.8	731.083	481233
61311.3	143.07	381980
61402.1	1074.77	338225
62131.4	3271.94	495865
109103	931.839	350843
68884.1	654.713	428203
62511	1308.97	314771
73150.6	1590.83	459200
92219.3	539.604	469415
79793.1	21727.9	362635
68219.6	713.08	492365
303324	329.678	315468
66596	538.277	410404
68586.2	504.638	331978
518270	276.654	295081
177551	200.761	328638
70908.1	1088	381695
63479.6	550.213	444351
57367.2	254.15	342030
144077	634.539	467120
376944	1332.6	382205
58202.5	829.989	314487
66673.9	194.004	325341
80584.9	9047.7	380334
261904	15209.7	337178
66320.8	4216.93	459319
72324.6	10017.4	352204
88195.9	2736.11	368994
68349.7	1303.56	317204
59860.8	2443.49	437821
94900.2	648.337	448492
60105.3	16874.1	323345
212333	468.674	331087
57259.6	2249.65	306380
79426.1	404.749	316997
63885.2	1725.09	426451
87273.6	718.742	308198
163823	549.382	307697
198834	125.77	459560
59890.3	292.465	369175
53009.3	171.16	298740
54930.1	252.616	312429
53597.6	542.293	454357
63911.1	656.468	340174
236097	2699.29	339031
59166.9	728.9	293408
65713.6	485.581	459423
56527.9	462.198	310613
203644	473.291	446196
52051.4	3551.37	416222
68251.3	555.452	437074
81568	529.209	456704
272902	825.381	354864
59992	160.684	293289
364550	407.476	304988
110103	1490.76	311543
67477.4	724.453	353804
65769.4	197.95	316655
62918.5	3652.06	312248
117224	3258.07	420880
50816	3501.79	444126
61197.3	3830.43	356030
64327.1	1501.03	277238
53900.6	610.283	292907
59230.5	216.989	291619
62241.4	160.941	324002
76099.8	1473.59	313377
60534.7	1174.66	322361
59960.2	506.069	297850
344614	605.693	315785
48610.5	409.917	343866
64688.6	230.268	324731
77346.5	219.085	423309
54955.9	421.843	348269
48721.3	420.956	327531
60530	1032.46	393123
94611.8	671.633	300159
76927.6	659.388	286407
239344	1131.29	300158
320190	129.599	424598
53688.2	2321.57	425776
52021.6	431.725	421439
49890.4	1529.76	342040
50776.3	391.532	284267
57311.9	676.948	272285
53552.3	863.26	291384
47962.3	710.806	294859
48553.3	489.899	293278
74764.5	3562.81	413705
344169	452.49	267897
71601.1	147.412	395563
56916.9	895.201	264471
46119.5	538.617	319500
52994.2	329.919	283601
59845.8	78.3618	413946
63741.1	2067.7	287901
109986	158.367	270514
83104.3	372.927	293045
89364.4	552.793	353761
154518	2104.63	321481
262816	428.231	338912
253911	264.551	255582
50064.3	463.572	300041
55130.2	482.464	280888
50823.1	650.431	278228
43887.7	808.59	271799
211854	1184.84	342350
225232	643.37	402663
50529.8	235.409	329543
46584.5	468.324	314076
46929.3	137.715	374785
51930	390.521	265614
55604.7	1232.03	373358
44814	532.005	277022
55977.3	1671.31	351916
75286.4	2503.77	245955
50135.1	500.635	403839
42667.3	152.282	236713
44869.8	160.728	311133
50679.5	706.496	331476
42996.4	2254.66	401396
54533.3	494.72	270762
49905.6	2006.93	378517
53171.3	413.745	320054
45392.9	422.557	296146
43081.5	1428.3	267485
42547.2	442.329	388541
132594	1133.31	292258
48984.4	711.345	372949
58295.9	1750.08	248594
141089	443.536	327535
155461	396.426	268439
43242.7	2572.83	242741
47497.9	467.729	280029
41353.4	126.349	261555
46861.5	792.234	252558
40639.3	554.826	289650
49622.4	139.218	241228
277834	670.483	246170
44067.6	1082.75	372952
45247.6	1298.09	246463
82138.4	157.577	253179
47688.7	53.109	376705
96630.8	615.325	374034
41758.9	107.711	357845
47473.5	1583.61	358495
51013.7	483.211	232862
43374.5	141.991	226515
150251	453.652	228334
42477.4	460.174	244418
48801.3	81.7181	221189
41539.1	807.808	243179
40929.4	297.045	361123
43525.1	1134	256069
51813.7	117.11	330153
48219.1	1044.51	280544
120488	73.5674	215477
53416.7	111.282	250650
41138	168.344	233783
44687.4	558.13	255726
39330.7	180.85	318806
42441.5	419.539	202848
37530.2	271.424	278662
39934.8	97.2347	354154
363051	340.974	210294
48744.3	1132.12	214959
49837.7	450.778	326241
46990.7	1055.88	217228
39211.4	535.482	205132
39973.6	572.508	203385
38383.2	89.0673	250161
38179.4	186.937	227875
44012.5	159.275	226269
93107.6	643.868	330194
42800.7	1159.35	275821
42813.7	897.029	316389
58803.8	368.29	209271
65898.2	525.634	247637
36882.7	449.507	189475
41034.7	1045.74	292912
108889	1372.08	342748
38225.8	1428.87	311737
40287.4	334.488	348958
39153.7	375.162	337443
128588	476.157	252482
70481.5	307.14	212246
36206.6	122.619	216362
35930.9	815.463	215640
39803.5	553.991	200398
37972.9	1404.22	242807
42318.7	699.621	331217
67180.7	208.962	214473
41085.7	97.5059	215553
34821.2	899.174	297411
37077.5	109.807	250779
35368.5	311.109	203030
39562.2	122.941	221132
55750	106.732	329293
40235.8	118.845	336801
39584.2	149.203	190292
35752.9	536.38	292047
145859	321.944	220187
187193	632.749	265492
40878.1	245.83	313468
122358	100.664	309470
36010.4	325.093	209812
35085.7	319.629	199895
75010.3	113.044	334889
36084.2	584.65	198386
33860.3	218.651	192277
32506.5	174.533	208462
36544.8	117.842	187359
155015	693.394	264795
34748.3	253.177	319078
61894	194.831	265921
34046.5	420.256	220298
32545.6	531.52	211950
32898.1	82.8463	320298
163262	91.9006	308911
40377.4	734.911	214971
32686	68.6598	207970
71917.7	750.318	218575
67953.8	125.682	285184
32128.3	265.302	227080
32040.4	54.9517	184312
64585.3	439.14	296866
34000.6	476.781	255853
31128.7	106.718	196744
34734.2	542.755	305623
31429.2	744.182	202701
32742.3	354.521	181958
33520.2	191.541	190967
30724.1	114.727	272165
55230.7	907.124	297058
33017	82.951	301879
31046.6	77.8366	186551
30212.1	168.535	223946
45068.5	667.59	200933
33217.4	149.854	192304
31721.9	139.112	204231
57944.4	296.747	199539
27939.9	249.565	203155
30073.6	882.357	184464
29731.7	126.101	187155
29539.7	232.169	249268
55463	82.1864	248853
30539.1	181.14	238785
52652.2	189.527	305059
52597.6	186.765	295852
29277.3	89.8093	204048
